Year,Industry,Employed
2002,Cleaning & Landscaping,4.5
2002,Other Administrative & Support Services,2.8
2002,Public Administration & Education,0.8
2002,Health & Social Services,1.2
2002,"Arts, Entertainment & Recreation",1.9
2002,"Other Community, Social & Personal Services",2.7
2002,Others,1.4
2002,"Professionals, Managers, Executives & Technicians",1.4
2002,"Clerical, Sales & Service Workers",2.8
2002,"Production & Transport Operators, Cleaners & Labourers",2.5
2001,"Food, Beverages & Tobacco",2.7
2001,Paper/Rubber/Plastic Products & Printing,1.8
2001,"Petroleum, Chemical & Pharmaceutical Products",0.9
2001,"Fabricated Metal Products, Machinery & Equipment",1.5
2001,"Electronic, Computer & Optical Products",1.9
2001,Transport Equipment,1.3
2001,Other Manufacturing Industries,1.4
2001,Construction,1.6
2001,Wholesale Trade,1.6
2001,Retail Trade,3.7
2001,Land Transport & Supporting Services,1.4
2001,Water Transport & Supporting Services,1.0
2001,Air Transport & Supporting Services,1.0
2001,Other Transportation & Storage Services,2.1
2001,Accommodation,2.5
2001,Food & Beverage Services,3.4
2001,"Telecommunications, Broadcasting & Publishing",1.5
2001,IT & Other Information Services,1.8
2001,Financial Services,1.0
2001,Insurance Services,1.3
2001,Real Estate Services,2.4
2001,"Legal, Accounting & Management Services",1.6
2001,Architectural & Engineering Services,1.6
2001,Other Professional Services,1.7
2001,Security & Investigation,3.2
2001,Cleaning & Landscaping,4.3
2001,Other Administrative & Support Services,2.4
2001,Public Administration & Education,0.7
2001,Health & Social Services,1.3
2001,"Arts, Entertainment & Recreation",1.5
2001,"Other Community, Social & Personal Services",2.2
2001,Others,1.8
2001,"Professionals, Managers, Executives & Technicians",1.2
2001,"Clerical, Sales & Service Workers",2.7
2001,"Production & Transport Operators, Cleaners & Labourers",2.2
2000,"Food, Beverages & Tobacco",2.1
2000,Paper/Rubber/Plastic Products & Printing,1.6
2000,"Petroleum, Chemical & Pharmaceutical Products",0.7
2000,"Fabricated Metal Products, Machinery & Equipment",1.3
2000,"Electronic, Computer & Optical Products",1.3
2000,Transport Equipment,1.4
2000,Other Manufacturing Industries,1.2
2000,Construction,1.8
2000,Wholesale Trade,1.4
2000,Retail Trade,2.6
2000,Land Transport & Supporting Services,1.1
2000,Water Transport & Supporting Services,0.8
2000,Air Transport & Supporting Services,0.8
2000,Other Transportation & Storage Services,1.7
2000,Accommodation,1.8
2000,Food & Beverage Services,3.9
2000,"Telecommunications, Broadcasting & Publishing",1.1
2000,IT & Other Information Services,1.9
2000,Financial Services,1.2
2000,Insurance Services,1.5
2000,Real Estate Services,2.3
2000,"Legal, Accounting & Management Services",1.5
2000,Architectural & Engineering Services,1.6
2000,Other Professional Services,1.6
2000,Security & Investigation,3.0
2000,Cleaning & Landscaping,4.3
2000,Other Administrative & Support Services,3.0
2000,Public Administration & Education,0.5
2000,Health & Social Services,0.9
2000,"Arts, Entertainment & Recreation",1.3
2000,"Other Community, Social & Personal Services",2.0
2000,Others,1.0
2000,"Professionals, Managers, Executives & Technicians",1.1
2000,"Clerical, Sales & Service Workers",2.4
2000,"Production & Transport Operators, Cleaners & Labourers",2.1
1999,"Food, Beverages & Tobacco",2.3
1999,Paper/Rubber/Plastic Products & Printing,1.7
1999,"Petroleum, Chemical & Pharmaceutical Products",1.0
1999,"Fabricated Metal Products, Machinery & Equipment",1.6
1999,"Electronic, Computer & Optical Products",1.6
1999,Transport Equipment,1.5
1999,Other Manufacturing Industries,1.3
1999,Construction,1.7
1999,Wholesale Trade,1.6
1999,Retail Trade,2.9
1999,Land Transport & Supporting Services,1.5
1999,Water Transport & Supporting Services,0.8
1999,Air Transport & Supporting Services,0.9
1999,Other Transportation & Storage Services,1.9
1999,Accommodation,2.6
1999,Food & Beverage Services,3.4
1999,"Telecommunications, Broadcasting & Publishing",1.4
1999,IT & Other Information Services,1.9
1999,Financial Services,1.4
1999,Insurance Services,1.8
1999,Real Estate Services,2.7
1999,"Legal, Accounting & Management Services",1.6
1999,Architectural & Engineering Services,1.5
1999,Other Professional Services,1.5
1999,Security & Investigation,3.0
1999,Cleaning & Landscaping,4.6
1999,Other Administrative & Support Services,3.2
1999,Public Administration & Education,0.7
1999,Health & Social Services,1.1
1999,"Arts, Entertainment & Recreation",1.5
1999,"Other Community, Social & Personal Services",1.3
1999,Others,2.3
1999,"Professionals, Managers, Executives & Technicians",1.2
1999,"Clerical, Sales & Service Workers",2.5
1999,"Production & Transport Operators, Cleaners & Labourers",2.3
1998,"Food, Beverages & Tobacco",3.1
1998,Paper/Rubber/Plastic Products & Printing,1.8
1998,"Petroleum, Chemical & Pharmaceutical Products",0.9
1998,"Fabricated Metal Products, Machinery & Equipment",1.7
1998,"Electronic, Computer & Optical Products",1.7
1998,Transport Equipment,1.3
1998,Other Manufacturing Industries,1.4
1998,Construction,1.9
1998,Wholesale Trade,1.6
1998,Retail Trade,3.2
1998,Land Transport & Supporting Services,1.4
1998,Water Transport & Supporting Services,1.1
1998,Air Transport & Supporting Services,0.7
1998,Other Transportation & Storage Services,2.1
1998,Accommodation,3.2
1998,Food & Beverage Services,4.1
1998,"Telecommunications, Broadcasting & Publishing",1.3
1998,IT & Other Information Services,1.9
1998,Financial Services,1.4
1998,Insurance Services,1.8
1998,Real Estate Services,2.8
1998,"Legal, Accounting & Management Services",1.6
1998,Architectural & Engineering Services,1.6
1998,Other Professional Services,1.4
1998,Security & Investigation,2.9
1998,Cleaning & Landscaping,4.0
1998,Other Administrative & Support Services,3.5
1998,Public Administration & Education,0.7
1998,Health & Social Services,1.1
1998,"Arts, Entertainment & Recreation",1.9
1998,"Other Community, Social & Personal Services",2.1
1998,Others,1.0
1998,"Professionals, Managers, Executives & Technicians",1.2
1998,"Clerical, Sales & Service Workers",2.8
1998,"Production & Transport Operators, Cleaners & Labourers",2.3
1997,"Food, Beverages & Tobacco",2.5
1997,Paper/Rubber/Plastic Products & Printing,1.7
1997,"Petroleum, Chemical & Pharmaceutical Products",0.8
1997,"Fabricated Metal Products, Machinery & Equipment",1.6
1997,"Electronic, Computer & Optical Products",1.6
1997,Transport Equipment,1.5
1997,Other Manufacturing Industries,1.4
1997,Construction,1.7
1997,Wholesale Trade,1.6
1997,Retail Trade,3.5
1997,Land Transport & Supporting Services,1.2
1997,Water Transport & Supporting Services,0.9
1997,Air Transport & Supporting Services,1.0
1997,Other Transportation & Storage Services,1.8
1997,Accommodation,2.6
1997,Food & Beverage Services,3.8
1997,"Telecommunications, Broadcasting & Publishing",1.1
1997,IT & Other Information Services,1.5
1997,Financial Services,0.9
1997,Insurance Services,1.4
1997,Real Estate Services,3.0
1997,"Legal, Accounting & Management Services",1.6
1997,Architectural & Engineering Services,1.4
1997,Other Professional Services,1.3
1997,Security & Investigation,3.1
1997,Cleaning & Landscaping,4.1
1997,Other Administrative & Support Services,3.9
1997,Public Administration & Education,0.6
1997,Health & Social Services,1.2
1997,"Arts, Entertainment & Recreation",1.5
1997,"Other Community, Social & Personal Services",2.0
1997,Others,1.3
1997,"Professionals, Managers, Executives & Technicians",1.1
1997,"Clerical, Sales & Service Workers",2.7
1997,"Production & Transport Operators, Cleaners & Labourers",2.3
1996,"Food, Beverages & Tobacco",2.1
1996,Paper/Rubber/Plastic Products & Printing,1.4
1996,"Petroleum, Chemical & Pharmaceutical Products",0.8
1996,"Fabricated Metal Products, Machinery & Equipment",1.1
1996,"Electronic, Computer & Optical Products",1.0
1996,Transport Equipment,1.3
1996,Other Manufacturing Industries,1.0
1996,Construction,1.7
1996,Wholesale Trade,1.2
1996,Retail Trade,2.7
1996,Land Transport & Supporting Services,1.0
1996,Water Transport & Supporting Services,0.9
1996,Air Transport & Supporting Services,0.8
1996,Other Transportation & Storage Services,1.7
1996,Accommodation,1.7
1996,Food & Beverage Services,3.5
1996,"Telecommunications, Broadcasting & Publishing",1.1
1996,IT & Other Information Services,1.7
1996,Financial Services,1.1
1996,Insurance Services,1.6
1996,Real Estate Services,2.5
1996,"Legal, Accounting & Management Services",1.7
1996,Architectural & Engineering Services,1.4
1996,Other Professional Services,1.4
1996,Security & Investigation,2.8
1996,Cleaning & Landscaping,3.9
1996,Other Administrative & Support Services,3.4
1996,Public Administration & Education,0.5
1996,Health & Social Services,0.9
1996,"Arts, Entertainment & Recreation",1.6
1996,"Other Community, Social & Personal Services",1.6
1996,Others,1.1
1996,"Professionals, Managers, Executives & Technicians",1.0
1996,"Clerical, Sales & Service Workers",2.3
1996,"Production & Transport Operators, Cleaners & Labourers",1.9
1995,"Food, Beverages & Tobacco",2.9
1995,Paper/Rubber/Plastic Products & Printing,1.8
1995,"Petroleum, Chemical & Pharmaceutical Products",1.0
1995,"Fabricated Metal Products, Machinery & Equipment",1.5
1995,"Electronic, Computer & Optical Products",1.4
1995,Transport Equipment,1.1
1995,Other Manufacturing Industries,1.5
1995,Construction,1.6
1995,Wholesale Trade,1.6
1995,Retail Trade,2.8
1995,Land Transport & Supporting Services,1.3
1995,Water Transport & Supporting Services,1.1
1995,Air Transport & Supporting Services,1.0
1995,Other Transportation & Storage Services,2.0
1995,Accommodation,2.6
1995,Food & Beverage Services,3.7
1995,"Telecommunications, Broadcasting & Publishing",1.5
1995,IT & Other Information Services,1.8
1995,Financial Services,1.3
1995,Insurance Services,1.6
1995,Real Estate Services,3.1
1995,"Legal, Accounting & Management Services",1.8
1995,Architectural & Engineering Services,1.7
1995,Other Professional Services,1.6
1995,Security & Investigation,2.6
1995,Cleaning & Landscaping,3.9
1995,Other Administrative & Support Services,3.1
1995,Public Administration & Education,0.7
1995,Health & Social Services,1.1
1995,"Arts, Entertainment & Recreation",1.6
1995,"Other Community, Social & Personal Services",1.8
1995,Others,1.1
1995,"Professionals, Managers, Executives & Technicians",1.2
1995,"Clerical, Sales & Service Workers",2.6
1995,"Production & Transport Operators, Cleaners & Labourers",2.1
1994,"Food, Beverages & Tobacco",2.6
1994,Paper/Rubber/Plastic Products & Printing,1.9
1994,"Petroleum, Chemical & Pharmaceutical Products",0.9
1994,"Fabricated Metal Products, Machinery & Equipment",1.8
1994,"Electronic, Computer & Optical Products",1.5
1994,Transport Equipment,1.5
1994,Other Manufacturing Industries,1.6
1994,Construction,1.8
1994,Wholesale Trade,2.0
1994,Retail Trade,3.4
1994,Land Transport & Supporting Services,1.5
1994,Water Transport & Supporting Services,1.0
1994,Air Transport & Supporting Services,0.9
1994,Other Transportation & Storage Services,2.4
1994,Accommodation,3.1
1994,Food & Beverage Services,4.0
1994,"Telecommunications, Broadcasting & Publishing",1.6
1994,IT & Other Information Services,2.1
1994,Financial Services,1.3
1994,Insurance Services,1.6
1994,Real Estate Services,3.1
1994,"Legal, Accounting & Management Services",1.9
1994,Architectural & Engineering Services,1.6
1994,Other Professional Services,1.7
1994,Security & Investigation,3.1
1994,Cleaning & Landscaping,4.6
1994,Other Administrative & Support Services,3.5
1994,Public Administration & Education,0.9
1994,Health & Social Services,1.2
1994,"Arts, Entertainment & Recreation",1.8
1994,"Other Community, Social & Personal Services",2.2
1994,Others,1.4
1994,"Professionals, Managers, Executives & Technicians",1.3
1994,"Clerical, Sales & Service Workers",2.9
1994,"Production & Transport Operators, Cleaners & Labourers",2.3
1993,"Food, Beverages & Tobacco",2.7
1993,Paper/Rubber/Plastic Products & Printing,1.6
1993,"Petroleum, Chemical & Pharmaceutical Products",0.8
1993,"Fabricated Metal Products, Machinery & Equipment",1.6
1993,"Electronic, Computer & Optical Products",1.6
1993,Transport Equipment,1.2
1993,Other Manufacturing Industries,1.6
1993,Construction,1.6
1993,Wholesale Trade,1.8
1993,Retail Trade,3.8
1993,Land Transport & Supporting Services,1.3
1993,Water Transport & Supporting Services,1.0
1993,Air Transport & Supporting Services,1.0
1993,Other Transportation & Storage Services,2.1
1993,Accommodation,2.9
1993,Food & Beverage Services,4.1
1993,"Telecommunications, Broadcasting & Publishing",1.6
1993,IT & Other Information Services,2.0
1993,Financial Services,0.9
1993,Insurance Services,1.4
1993,Real Estate Services,2.7
1993,"Legal, Accounting & Management Services",1.6
1993,Architectural & Engineering Services,1.4
1993,Other Professional Services,1.8
1993,Security & Investigation,2.8
1993,Cleaning & Landscaping,4.2
1993,Other Administrative & Support Services,3.4
1993,Public Administration & Education,0.7
1993,Health & Social Services,1.3
1993,"Arts, Entertainment & Recreation",1.6
1993,"Other Community, Social & Personal Services",2.0
1993,Others,1.3
1993,"Professionals, Managers, Executives & Technicians",1.2
1993,"Clerical, Sales & Service Workers",2.9
1993,"Production & Transport Operators, Cleaners & Labourers",2.1
1992,"Food, Beverages & Tobacco",2.2
1992,Paper/Rubber/Plastic Products & Printing,1.0
1992,"Petroleum, Chemical & Pharmaceutical Products",0.7
1992,"Fabricated Metal Products, Machinery & Equipment",1.2
1992,"Electronic, Computer & Optical Products",0.9
1992,Transport Equipment,1.1
1992,Other Manufacturing Industries,1.1
1992,Construction,1.7
1992,Wholesale Trade,1.4
1992,Retail Trade,2.9
1992,Land Transport & Supporting Services,1.1
1992,Water Transport & Supporting Services,0.9
1992,Air Transport & Supporting Services,0.8
1992,Other Transportation & Storage Services,1.7
1992,Accommodation,2.3
1992,Food & Beverage Services,4.2
1992,"Telecommunications, Broadcasting & Publishing",1.4
1992,IT & Other Information Services,2.1
1992,Financial Services,1.1
1992,Insurance Services,1.6
1992,Real Estate Services,2.8
1992,"Legal, Accounting & Management Services",1.8
1992,Architectural & Engineering Services,1.4
1992,Other Professional Services,1.8
1992,Security & Investigation,2.9
1992,Cleaning & Landscaping,4.2
1992,Other Administrative & Support Services,2.7
1992,Public Administration & Education,0.5
1992,Health & Social Services,0.9
1992,"Arts, Entertainment & Recreation",1.7
1992,"Other Community, Social & Personal Services",1.6
1992,Others,1.3
1992,"Professionals, Managers, Executives & Technicians",1.1
1992,"Clerical, Sales & Service Workers",2.5
1992,"Production & Transport Operators, Cleaners & Labourers",1.9
1991,"Food, Beverages & Tobacco",2.6
1991,Paper/Rubber/Plastic Products & Printing,1.6
1991,"Petroleum, Chemical & Pharmaceutical Products",1.3
1991,"Fabricated Metal Products, Machinery & Equipment",1.6
1991,"Electronic, Computer & Optical Products",1.3
1991,Transport Equipment,1.3
1991,Other Manufacturing Industries,1.5
1991,Construction,1.7
1991,Wholesale Trade,1.8
1991,Retail Trade,2.9
1991,Land Transport & Supporting Services,1.6
1991,Water Transport & Supporting Services,1.2
1991,Air Transport & Supporting Services,1.2
